,topic no,words
0,1,"0.032*""away"" + 0.027*""know"" + 0.025*""even"" + 0.024*""need"" + 0.022*""never"" + 0.022*""love"" + 0.021*""world"" + 0.020*""taking"" + 0.020*""time"" + 0.019*""take"""
1,2,"0.039*""wish"" + 0.036*""look"" + 0.033*""come"" + 0.033*""love"" + 0.032*""better"" + 0.031*""find"" + 0.024*""broken"" + 0.021*""always"" + 0.021*""feel"" + 0.020*""head"""
2,3,"0.032*""thinking"" + 0.030*""know"" + 0.029*""friend"" + 0.028*""feeling"" + 0.027*""play"" + 0.024*""cause"" + 0.024*""alone"" + 0.022*""name"" + 0.021*""take"" + 0.021*""something"""
3,4,"0.033*""everything"" + 0.032*""gone"" + 0.032*""last"" + 0.031*""want"" + 0.029*""said"" + 0.021*""back"" + 0.021*""alright"" + 0.021*""good"" + 0.020*""love"" + 0.019*""place"""
4,5,"0.043*""luke"" + 0.040*""michael"" + 0.033*""calum"" + 0.033*""tell"" + 0.031*""another"" + 0.030*""hope"" + 0.028*""verse"" + 0.026*""good"" + 0.024*""thing"" + 0.022*""chorus"""
