,topic no,words
0,1,"0.140*""make"" + 0.133*""right"" + 0.105*""want"" + 0.073*""baby"" + 0.043*""back"" + 0.043*""told"" + 0.037*""away"" + 0.036*""head"" + 0.035*""something"" + 0.031*""around"""
1,2,"0.081*""know"" + 0.069*""keep"" + 0.069*""love"" + 0.066*""feel"" + 0.048*""time"" + 0.047*""look"" + 0.042*""eye"" + 0.041*""told"" + 0.040*""away"" + 0.039*""cause"""
2,3,"0.085*""know"" + 0.075*""tell"" + 0.068*""time"" + 0.065*""think"" + 0.058*""around"" + 0.058*""said"" + 0.057*""feel"" + 0.053*""something"" + 0.048*""night"" + 0.041*""mind"""
3,4,"0.113*""never"" + 0.086*""hand"" + 0.065*""night"" + 0.062*""think"" + 0.058*""around"" + 0.054*""away"" + 0.050*""want"" + 0.048*""alone"" + 0.047*""keep"" + 0.041*""take"""
4,5,"0.095*""said"" + 0.094*""hand"" + 0.083*""still"" + 0.071*""know"" + 0.064*""back"" + 0.064*""never"" + 0.051*""head"" + 0.046*""light"" + 0.040*""tell"" + 0.039*""baby"""
