,topic no,words
0,1,"0.045*""feel"" + 0.043*""make"" + 0.041*""give"" + 0.036*""tell"" + 0.033*""stop"" + 0.030*""around"" + 0.026*""sweet"" + 0.025*""mean"" + 0.025*""life"" + 0.022*""keep"""
1,2,"0.043*""back"" + 0.040*""take"" + 0.029*""think"" + 0.027*""tonight"" + 0.025*""time"" + 0.025*""come"" + 0.025*""break"" + 0.025*""turn"" + 0.022*""love"" + 0.022*""night"""
2,3,"0.058*""love"" + 0.050*""away"" + 0.044*""little"" + 0.041*""need"" + 0.032*""know"" + 0.032*""want"" + 0.029*""head"" + 0.027*""right"" + 0.025*""really"" + 0.025*""dancing"""
3,4,"0.061*""close"" + 0.036*""girl"" + 0.031*""never"" + 0.030*""want"" + 0.029*""kiss"" + 0.027*""stay"" + 0.027*""baby"" + 0.026*""come"" + 0.025*""look"" + 0.024*""something"""
4,5,"0.051*""talk"" + 0.041*""lover"" + 0.039*""last"" + 0.037*""real"" + 0.036*""still"" + 0.031*""good"" + 0.028*""room"" + 0.027*""keep"" + 0.025*""wish"" + 0.025*""tonight"""
