,topic no,words
0,1,"0.014*""found"" + 0.007*""true"" + 0.006*""broke"" + 0.006*""touch"" + 0.006*""message"" + 0.006*""chicago"" + 0.005*""wild"" + 0.005*""home"" + 0.005*""cover"" + 0.005*""sorry"""
1,2,"0.010*""nigga"" + 0.008*""bitch"" + 0.008*""high"" + 0.008*""hand"" + 0.007*""light"" + 0.006*""friend"" + 0.006*""still"" + 0.006*""find"" + 0.006*""home"" + 0.005*""better"""
2,3,"0.007*""people"" + 0.006*""need"" + 0.006*""away"" + 0.005*""baby"" + 0.005*""thing"" + 0.005*""know"" + 0.005*""everything"" + 0.005*""right"" + 0.005*""good"" + 0.005*""tell"""
3,4,"0.009*""broke"" + 0.007*""stack"" + 0.007*""ready"" + 0.006*""say"" + 0.006*""foot"" + 0.006*""mama"" + 0.005*""world"" + 0.005*""black"" + 0.005*""idea"" + 0.005*""somethin"""
4,5,"0.009*""girl"" + 0.008*""nobody"" + 0.007*""stop"" + 0.007*""kanye"" + 0.006*""chick"" + 0.005*""wait"" + 0.005*""love"" + 0.005*""want"" + 0.005*""leave"" + 0.005*""throw"""
