,topic no,words
0,1,"0.030*""friend"" + 0.028*""wait"" + 0.025*""find"" + 0.022*""away"" + 0.020*""chance"" + 0.020*""walk"" + 0.018*""turn"" + 0.018*""need"" + 0.018*""mine"" + 0.017*""else"""
1,2,"0.027*""woah"" + 0.025*""love"" + 0.024*""dance"" + 0.023*""give"" + 0.021*""nobody"" + 0.020*""good"" + 0.019*""want"" + 0.019*""come"" + 0.017*""kind"" + 0.016*""know"""
2,3,"0.026*""tell"" + 0.024*""stay"" + 0.024*""please"" + 0.021*""hold"" + 0.020*""home"" + 0.019*""care"" + 0.018*""lose"" + 0.018*""feel"" + 0.018*""fool"" + 0.016*""keep"""
3,4,"0.040*""love"" + 0.028*""feel"" + 0.024*""life"" + 0.023*""baby"" + 0.022*""girl"" + 0.021*""call"" + 0.021*""worry"" + 0.021*""want"" + 0.020*""said"" + 0.018*""fall"""
4,5,"0.034*""want"" + 0.030*""better"" + 0.027*""show"" + 0.021*""sing"" + 0.021*""hear"" + 0.020*""close"" + 0.020*""nothing"" + 0.019*""baby"" + 0.016*""feel"" + 0.015*""change"""
