,topic no,words
0,1,"0.018*""need"" + 0.018*""show"" + 0.017*""coming"" + 0.016*""girl"" + 0.014*""word"" + 0.014*""fall"" + 0.013*""pick"" + 0.013*""still"" + 0.012*""babe"" + 0.012*""away"""
1,2,"0.033*""wait"" + 0.025*""bieber"" + 0.022*""used"" + 0.020*""minute"" + 0.013*""hate"" + 0.013*""find"" + 0.013*""close"" + 0.012*""back"" + 0.012*""trying"" + 0.012*""song"""
2,3,"0.018*""christmas"" + 0.015*""girl"" + 0.014*""want"" + 0.014*""woah"" + 0.013*""baby"" + 0.012*""right"" + 0.012*""nothing"" + 0.011*""love"" + 0.011*""make"" + 0.010*""time"""
3,4,"0.019*""beat"" + 0.017*""life"" + 0.016*""girl"" + 0.015*""alright"" + 0.015*""sure"" + 0.015*""want"" + 0.015*""whoa"" + 0.014*""nobody"" + 0.014*""justin"" + 0.013*""bieber"""
4,5,"0.030*""long"" + 0.023*""girl"" + 0.021*""tell"" + 0.019*""love"" + 0.015*""baby"" + 0.014*""smile"" + 0.013*""making"" + 0.012*""name"" + 0.012*""forever"" + 0.011*""never"""
