,topic no,words
0,1,"0.023*""wanted"" + 0.022*""always"" + 0.022*""baby"" + 0.020*""love"" + 0.019*""make"" + 0.019*""know"" + 0.018*""everything"" + 0.017*""hide"" + 0.017*""time"" + 0.017*""cause"""
1,2,"0.034*""want"" + 0.028*""give"" + 0.023*""think"" + 0.023*""head"" + 0.022*""away"" + 0.021*""damn"" + 0.017*""back"" + 0.017*""even"" + 0.015*""wrong"" + 0.015*""need"""
2,3,"0.036*""feel"" + 0.029*""love"" + 0.027*""baby"" + 0.022*""stop"" + 0.021*""right"" + 0.021*""fall"" + 0.020*""around"" + 0.019*""still"" + 0.018*""never"" + 0.018*""cause"""
3,4,"0.038*""keep"" + 0.030*""anything"" + 0.028*""make"" + 0.025*""nothing"" + 0.025*""kiss"" + 0.025*""gone"" + 0.023*""good"" + 0.021*""stay"" + 0.021*""take"" + 0.021*""come"""
4,5,"0.055*""gone"" + 0.025*""anything"" + 0.024*""face"" + 0.021*""heart"" + 0.019*""thing"" + 0.019*""please"" + 0.018*""make"" + 0.018*""around"" + 0.017*""turn"" + 0.014*""believe"""
