,topic no,words
0,1,"0.203*""tell"" + 0.178*""need"" + 0.078*""find"" + 0.072*""mind"" + 0.069*""really"" + 0.063*""make"" + 0.052*""thing"" + 0.050*""love"" + 0.049*""cause"" + 0.043*""heart"""
1,2,"0.216*""day"" + 0.210*""make"" + 0.118*""time"" + 0.059*""know"" + 0.045*""love"" + 0.045*""cause"" + 0.041*""find"" + 0.039*""away"" + 0.039*""really"" + 0.031*""mind"""
2,3,"0.122*""time"" + 0.108*""heart"" + 0.102*""away"" + 0.097*""love"" + 0.090*""cause"" + 0.078*""know"" + 0.070*""make"" + 0.055*""day"" + 0.048*""really"" + 0.046*""take"""
3,4,"0.215*""thing"" + 0.162*""love"" + 0.136*""know"" + 0.102*""mind"" + 0.086*""need"" + 0.058*""away"" + 0.041*""take"" + 0.039*""never"" + 0.034*""cause"" + 0.029*""time"""
4,5,"0.300*""take"" + 0.177*""never"" + 0.101*""know"" + 0.058*""love"" + 0.058*""cause"" + 0.057*""make"" + 0.052*""find"" + 0.038*""mind"" + 0.037*""really"" + 0.035*""time"""
