,topic no,words
0,1,"0.076*""vida"" + 0.075*""todo"" + 0.066*""para"" + 0.051*""como"" + 0.037*""quiero"" + 0.036*""solo"" + 0.027*""give"" + 0.027*""something"" + 0.026*""mine"" + 0.022*""real"""
1,2,"0.115*""amor"" + 0.070*""como"" + 0.033*""even"" + 0.031*""stop"" + 0.020*""think"" + 0.020*""world"" + 0.020*""solo"" + 0.018*""love"" + 0.016*""maybe"" + 0.014*""baby"""
2,3,"0.057*""till"" + 0.028*""alone"" + 0.028*""break"" + 0.027*""right"" + 0.027*""keep"" + 0.027*""need"" + 0.027*""around"" + 0.026*""well"" + 0.024*""head"" + 0.023*""come"""
3,4,"0.090*""quiero"" + 0.047*""free"" + 0.038*""life"" + 0.032*""amor"" + 0.029*""hold"" + 0.026*""mean"" + 0.024*""look"" + 0.023*""never"" + 0.023*""know"" + 0.022*""come"""
4,5,"0.029*""nothing"" + 0.029*""want"" + 0.028*""baby"" + 0.026*""love"" + 0.026*""know"" + 0.023*""little"" + 0.023*""cause"" + 0.022*""make"" + 0.021*""feel"" + 0.021*""break"""
