,topic no,words
0,1,"0.035*""night"" + 0.029*""told"" + 0.024*""bring"" + 0.024*""star"" + 0.023*""light"" + 0.021*""angel"" + 0.021*""home"" + 0.020*""friend"" + 0.020*""believe"" + 0.019*""people"""
1,2,"0.038*""love"" + 0.032*""baby"" + 0.027*""want"" + 0.022*""never"" + 0.019*""know"" + 0.017*""right"" + 0.016*""make"" + 0.016*""need"" + 0.016*""feel"" + 0.015*""back"""
2,3,"0.037*""someone"" + 0.034*""soul"" + 0.031*""wish"" + 0.029*""always"" + 0.027*""sometimes"" + 0.024*""find"" + 0.021*""true"" + 0.017*""hope"" + 0.017*""falling"" + 0.017*""come"""
3,4,"0.035*""come"" + 0.030*""tell"" + 0.027*""sing"" + 0.022*""hold"" + 0.021*""look"" + 0.018*""care"" + 0.018*""turn"" + 0.017*""someone"" + 0.017*""know"" + 0.017*""face"""
4,5,"0.015*""break"" + 0.013*""hold"" + 0.012*""cause"" + 0.012*""love"" + 0.011*""take"" + 0.010*""care"" + 0.010*""people"" + 0.010*""hand"" + 0.009*""good"" + 0.009*""matter"""
