,topic no,words
0,1,"0.060*""love"" + 0.037*""keep"" + 0.035*""come"" + 0.030*""baby"" + 0.030*""make"" + 0.030*""want"" + 0.028*""take"" + 0.026*""back"" + 0.024*""body"" + 0.024*""real"""
1,2,"0.080*""ready"" + 0.066*""said"" + 0.056*""look"" + 0.047*""never"" + 0.043*""heart"" + 0.034*""love"" + 0.030*""head"" + 0.024*""good"" + 0.021*""think"" + 0.021*""damn"""
2,3,"0.081*""tell"" + 0.072*""love"" + 0.047*""something"" + 0.040*""girl"" + 0.038*""never"" + 0.036*""want"" + 0.030*""everything"" + 0.030*""stop"" + 0.027*""boy"" + 0.026*""cause"""
3,4,"0.075*""music"" + 0.071*""publishing"" + 0.055*""group"" + 0.055*""universal"" + 0.048*""world"" + 0.044*""tonight"" + 0.033*""stop"" + 0.030*""girl"" + 0.023*""good"" + 0.023*""show"""
4,5,"0.045*""mind"" + 0.042*""heart"" + 0.039*""feel"" + 0.035*""need"" + 0.035*""turn"" + 0.032*""call"" + 0.029*""better"" + 0.028*""back"" + 0.027*""said"" + 0.025*""really"""
