,topic no,words
0,1,"0.015*""know"" + 0.014*""want"" + 0.013*""love"" + 0.011*""never"" + 0.011*""think"" + 0.010*""without"" + 0.010*""baby"" + 0.010*""take"" + 0.010*""give"" + 0.010*""away"""
1,2,"0.019*""name"" + 0.016*""love"" + 0.015*""come"" + 0.012*""hear"" + 0.011*""fire"" + 0.011*""stand"" + 0.011*""rain"" + 0.011*""wind"" + 0.011*""soul"" + 0.011*""blow"""
2,3,"0.016*""light"" + 0.015*""need"" + 0.015*""angel"" + 0.013*""love"" + 0.012*""believe"" + 0.011*""night"" + 0.011*""know"" + 0.011*""girl"" + 0.009*""shout"" + 0.009*""well"""
3,4,"0.023*""walk"" + 0.012*""sometimes"" + 0.011*""high"" + 0.011*""woman"" + 0.011*""day"" + 0.011*""heart"" + 0.011*""please"" + 0.010*""away"" + 0.010*""free"" + 0.010*""home"""
4,5,"0.025*""song"" + 0.024*""love"" + 0.018*""thing"" + 0.016*""baby"" + 0.013*""best"" + 0.013*""sing"" + 0.012*""heart"" + 0.011*""little"" + 0.011*""light"" + 0.010*""give"""
