,topic no,words
0,1,"0.074*""love"" + 0.064*""girl"" + 0.034*""cold"" + 0.032*""know"" + 0.027*""dancing"" + 0.023*""tonight"" + 0.023*""need"" + 0.022*""believe"" + 0.019*""head"" + 0.018*""sound"""
1,2,"0.049*""light"" + 0.042*""need"" + 0.035*""baby"" + 0.035*""back"" + 0.034*""time"" + 0.031*""alone"" + 0.029*""something"" + 0.028*""know"" + 0.027*""eye"" + 0.027*""cause"""
2,3,"0.050*""keep"" + 0.042*""dance"" + 0.035*""matter"" + 0.034*""body"" + 0.034*""floor"" + 0.032*""turn"" + 0.031*""take"" + 0.028*""really"" + 0.023*""enough"" + 0.022*""believe"""
3,4,"0.052*""away"" + 0.049*""world"" + 0.046*""make"" + 0.038*""take"" + 0.034*""touch"" + 0.033*""pain"" + 0.033*""something"" + 0.028*""little"" + 0.027*""hear"" + 0.025*""start"""
4,5,"0.049*""life"" + 0.042*""help"" + 0.034*""baby"" + 0.033*""gone"" + 0.029*""find"" + 0.028*""mind"" + 0.026*""always"" + 0.026*""night"" + 0.025*""come"" + 0.025*""want"""
