,topic no,words
0,1,"0.048*""mean"" + 0.040*""nobody"" + 0.037*""fall"" + 0.037*""lost"" + 0.031*""back"" + 0.030*""always"" + 0.029*""life"" + 0.029*""find"" + 0.028*""never"" + 0.026*""want"""
1,2,"0.057*""little"" + 0.051*""nothing"" + 0.050*""baby"" + 0.043*""look"" + 0.037*""thing"" + 0.032*""time"" + 0.031*""love"" + 0.029*""make"" + 0.028*""enough"" + 0.027*""girl"""
2,3,"0.064*""girl"" + 0.055*""think"" + 0.039*""said"" + 0.037*""take"" + 0.032*""good"" + 0.031*""cause"" + 0.031*""goodbye"" + 0.024*""find"" + 0.024*""dream"" + 0.023*""thing"""
3,4,"0.055*""love"" + 0.046*""baby"" + 0.042*""feel"" + 0.039*""make"" + 0.039*""nothing"" + 0.032*""enough"" + 0.031*""need"" + 0.031*""give"" + 0.029*""living"" + 0.029*""reason"""
4,5,"0.083*""gone"" + 0.053*""home"" + 0.038*""even"" + 0.035*""better"" + 0.032*""back"" + 0.032*""alone"" + 0.030*""mine"" + 0.029*""right"" + 0.028*""without"" + 0.027*""love"""
