,topic no,words
0,1,"0.044*""life"" + 0.043*""know"" + 0.042*""said"" + 0.034*""stop"" + 0.031*""even"" + 0.030*""drop"" + 0.029*""never"" + 0.028*""dick"" + 0.028*""eminem"" + 0.027*""done"""
1,2,"0.070*""rapper"" + 0.052*""evil"" + 0.049*""right"" + 0.049*""half"" + 0.044*""hard"" + 0.043*""outta"" + 0.041*""last"" + 0.040*""better"" + 0.038*""want"" + 0.033*""first"""
2,3,"0.066*""never"" + 0.034*""give"" + 0.033*""blow"" + 0.029*""said"" + 0.028*""probably"" + 0.028*""think"" + 0.026*""even"" + 0.025*""keep"" + 0.025*""chest"" + 0.024*""hold"""
3,4,"0.060*""fuckin"" + 0.036*""said"" + 0.032*""eminem"" + 0.028*""baby"" + 0.027*""better"" + 0.027*""think"" + 0.027*""foot"" + 0.026*""come"" + 0.026*""right"" + 0.025*""word"""
4,5,"0.062*""whole"" + 0.055*""first"" + 0.048*""leave"" + 0.040*""probably"" + 0.040*""blow"" + 0.038*""word"" + 0.034*""think"" + 0.030*""hard"" + 0.030*""dick"" + 0.029*""shady"""
