,topic no,words
0,1,"0.178*""darling"" + 0.056*""heard"" + 0.049*""time"" + 0.047*""thought"" + 0.043*""baby"" + 0.043*""want"" + 0.035*""well"" + 0.030*""come"" + 0.030*""back"" + 0.030*""told"""
1,2,"0.077*""eye"" + 0.053*""door"" + 0.051*""never"" + 0.050*""mind"" + 0.049*""said"" + 0.045*""girl"" + 0.041*""think"" + 0.038*""feel"" + 0.038*""know"" + 0.038*""wrong"""
2,3,"0.053*""know"" + 0.046*""thing"" + 0.044*""love"" + 0.039*""want"" + 0.036*""back"" + 0.036*""baby"" + 0.035*""hand"" + 0.035*""mind"" + 0.034*""going"" + 0.032*""heart"""
3,4,"0.078*""keep"" + 0.050*""leave"" + 0.050*""long"" + 0.048*""take"" + 0.047*""call"" + 0.042*""right"" + 0.041*""hold"" + 0.040*""nothing"" + 0.036*""know"" + 0.032*""love"""
4,5,"0.090*""girl"" + 0.085*""need"" + 0.067*""around"" + 0.059*""alright"" + 0.056*""night"" + 0.052*""know"" + 0.036*""darling"" + 0.032*""feel"" + 0.031*""hurt"" + 0.029*""door"""
