,topic no,words
0,1,"0.030*""love"" + 0.022*""leave"" + 0.021*""want"" + 0.018*""mind"" + 0.016*""home"" + 0.015*""hide"" + 0.014*""away"" + 0.013*""find"" + 0.013*""need"" + 0.013*""believe"""
1,2,"0.025*""word"" + 0.023*""hear"" + 0.017*""real"" + 0.017*""go"" + 0.016*""live"" + 0.016*""love"" + 0.014*""night"" + 0.013*""girl"" + 0.013*""world"" + 0.012*""work"""
2,3,"0.016*""heart"" + 0.016*""know"" + 0.015*""give"" + 0.013*""going"" + 0.013*""come"" + 0.012*""baby"" + 0.011*""time"" + 0.011*""never"" + 0.011*""night"" + 0.011*""good"""
3,4,"0.032*""back"" + 0.022*""love"" + 0.021*""take"" + 0.019*""bring"" + 0.018*""rock"" + 0.017*""another"" + 0.015*""born"" + 0.015*""made"" + 0.015*""beat"" + 0.015*""heaven"""
4,5,"0.025*""good"" + 0.021*""love"" + 0.019*""right"" + 0.019*""long"" + 0.018*""feel"" + 0.016*""baby"" + 0.015*""thing"" + 0.015*""time"" + 0.014*""make"" + 0.013*""crazy"""
