,topic no,words
0,1,"0.084*""find"" + 0.070*""long"" + 0.045*""never"" + 0.042*""time"" + 0.040*""feel"" + 0.039*""running"" + 0.037*""home"" + 0.034*""life"" + 0.034*""good"" + 0.031*""still"""
1,2,"0.075*""need"" + 0.069*""come"" + 0.067*""want"" + 0.054*""baby"" + 0.051*""black"" + 0.042*""take"" + 0.040*""mine"" + 0.039*""eye"" + 0.037*""away"" + 0.032*""time"""
2,3,"0.067*""world"" + 0.055*""hand"" + 0.054*""love"" + 0.046*""think"" + 0.043*""baby"" + 0.042*""heart"" + 0.041*""dream"" + 0.036*""make"" + 0.034*""know"" + 0.033*""back"""
3,4,"0.117*""know"" + 0.083*""mine"" + 0.072*""still"" + 0.033*""heart"" + 0.029*""come"" + 0.027*""call"" + 0.026*""life"" + 0.025*""cause"" + 0.025*""light"" + 0.024*""need"""
4,5,"0.107*""running"" + 0.068*""back"" + 0.061*""night"" + 0.060*""good"" + 0.051*""round"" + 0.043*""feel"" + 0.043*""little"" + 0.037*""know"" + 0.035*""inside"" + 0.034*""make"""
