,topic no,words
0,1,"0.050*""give"" + 0.045*""fucking"" + 0.045*""girl"" + 0.037*""stop"" + 0.036*""took"" + 0.030*""know"" + 0.028*""want"" + 0.024*""time"" + 0.023*""never"" + 0.022*""fuck"""
1,2,"0.040*""want"" + 0.037*""life"" + 0.036*""said"" + 0.035*""love"" + 0.034*""came"" + 0.030*""baby"" + 0.022*""whole"" + 0.022*""check"" + 0.022*""right"" + 0.021*""come"""
2,3,"0.034*""pull"" + 0.029*""tryna"" + 0.028*""used"" + 0.026*""thought"" + 0.026*""never"" + 0.025*""life"" + 0.025*""really"" + 0.024*""name"" + 0.023*""look"" + 0.023*""work"""
3,4,"0.041*""money"" + 0.038*""really"" + 0.038*""hoe"" + 0.035*""getting"" + 0.026*""need"" + 0.025*""pussy"" + 0.024*""leave"" + 0.023*""always"" + 0.022*""phone"" + 0.021*""cardi"""
4,5,"0.054*""love"" + 0.037*""cardi"" + 0.034*""call"" + 0.031*""pull"" + 0.031*""back"" + 0.027*""make"" + 0.027*""lookin"" + 0.024*""baby"" + 0.022*""used"" + 0.022*""around"""
