,topic no,words
0,1,"0.176*""love"" + 0.116*""make"" + 0.114*""tell"" + 0.069*""take"" + 0.068*""know"" + 0.062*""need"" + 0.048*""eye"" + 0.047*""life"" + 0.041*""feel"" + 0.037*""cause"""
1,2,"0.241*""want"" + 0.156*""night"" + 0.073*""need"" + 0.071*""take"" + 0.061*""know"" + 0.059*""love"" + 0.049*""tell"" + 0.047*""mind"" + 0.037*""still"" + 0.035*""never"""
2,3,"0.102*""time"" + 0.101*""heart"" + 0.087*""cause"" + 0.079*""love"" + 0.065*""right"" + 0.064*""home"" + 0.062*""life"" + 0.059*""never"" + 0.056*""know"" + 0.052*""eye"""
3,4,"0.136*""feel"" + 0.113*""make"" + 0.098*""tell"" + 0.087*""still"" + 0.061*""blue"" + 0.058*""right"" + 0.049*""know"" + 0.048*""night"" + 0.046*""never"" + 0.046*""want"""
4,5,"0.158*""blue"" + 0.110*""eye"" + 0.082*""feel"" + 0.078*""night"" + 0.064*""still"" + 0.062*""need"" + 0.057*""mind"" + 0.044*""heart"" + 0.042*""life"" + 0.037*""cause"""
