,topic no,words
0,1,"0.029*""word"" + 0.025*""little"" + 0.018*""feeling"" + 0.017*""girl"" + 0.017*""friend"" + 0.016*""find"" + 0.016*""time"" + 0.016*""everybody"" + 0.015*""come"" + 0.015*""thing"""
1,2,"0.021*""love"" + 0.019*""life"" + 0.018*""need"" + 0.018*""baby"" + 0.014*""look"" + 0.014*""come"" + 0.014*""take"" + 0.013*""never"" + 0.013*""thing"" + 0.013*""good"""
2,3,"0.041*""woman"" + 0.022*""love"" + 0.022*""real"" + 0.020*""still"" + 0.018*""crazy"" + 0.018*""tonight"" + 0.016*""strong"" + 0.016*""dream"" + 0.016*""nothing"" + 0.015*""people"""
3,4,"0.037*""love"" + 0.022*""matter"" + 0.021*""baby"" + 0.021*""gone"" + 0.018*""feel"" + 0.018*""moment"" + 0.017*""nothing"" + 0.017*""away"" + 0.016*""long"" + 0.015*""cause"""
4,5,"0.039*""call"" + 0.029*""fire"" + 0.027*""make"" + 0.023*""please"" + 0.022*""high"" + 0.020*""control"" + 0.020*""tell"" + 0.018*""away"" + 0.018*""place"" + 0.015*""soul"""
