,topic no,words
0,1,"0.019*""love"" + 0.010*""girl"" + 0.008*""maybe"" + 0.008*""come"" + 0.008*""sexy"" + 0.008*""thing"" + 0.008*""still"" + 0.008*""nothing"" + 0.007*""fall"" + 0.007*""slow"""
1,2,"0.015*""come"" + 0.013*""mine"" + 0.011*""barbie"" + 0.010*""going"" + 0.010*""thinking"" + 0.009*""moment"" + 0.009*""pull"" + 0.008*""boy"" + 0.007*""lane"" + 0.007*""night"""
2,3,"0.012*""nigga"" + 0.011*""bitch"" + 0.008*""want"" + 0.008*""money"" + 0.008*""real"" + 0.008*""time"" + 0.007*""need"" + 0.007*""song"" + 0.007*""dead"" + 0.006*""fuck"""
3,4,"0.009*""bitch"" + 0.008*""nicki"" + 0.008*""nigga"" + 0.008*""good"" + 0.007*""girl"" + 0.007*""shit"" + 0.007*""minaj"" + 0.007*""best"" + 0.006*""money"" + 0.006*""take"""
4,5,"0.020*""feel"" + 0.012*""free"" + 0.010*""heart"" + 0.009*""never"" + 0.009*""saying"" + 0.009*""late"" + 0.008*""playing"" + 0.007*""play"" + 0.007*""leave"" + 0.007*""anybody"""
