,topic no,words
0,1,"0.022*""body"" + 0.018*""music"" + 0.017*""dance"" + 0.015*""love"" + 0.013*""dancing"" + 0.013*""fast"" + 0.011*""baby"" + 0.010*""tried"" + 0.010*""hand"" + 0.010*""sweet"""
1,2,"0.027*""beat"" + 0.024*""everybody"" + 0.024*""romance"" + 0.021*""angel"" + 0.015*""party"" + 0.014*""floor"" + 0.012*""hurt"" + 0.012*""true"" + 0.011*""good"" + 0.011*""dance"""
2,3,"0.022*""stop"" + 0.022*""love"" + 0.021*""bitch"" + 0.018*""take"" + 0.017*""sorry"" + 0.013*""heart"" + 0.012*""never"" + 0.011*""believe"" + 0.011*""little"" + 0.011*""kiss"""
3,4,"0.022*""girl"" + 0.016*""tonight"" + 0.012*""love"" + 0.012*""everything"" + 0.012*""must"" + 0.012*""baby"" + 0.010*""hold"" + 0.009*""living"" + 0.009*""keep"" + 0.009*""right"""
4,5,"0.016*""love"" + 0.012*""feel"" + 0.011*""baby"" + 0.010*""want"" + 0.010*""inside"" + 0.010*""always"" + 0.009*""make"" + 0.009*""going"" + 0.009*""goodbye"" + 0.009*""know"""
