,topic no,words
0,1,"0.038*""amor"" + 0.035*""como"" + 0.022*""eres"" + 0.022*""porque"" + 0.021*""mundo"" + 0.020*""solo"" + 0.020*""pero"" + 0.020*""quiero"" + 0.018*""cielo"" + 0.018*""poco"""
1,2,"0.029*""quiero"" + 0.027*""siempre"" + 0.026*""está"" + 0.025*""ante"" + 0.024*""cuando"" + 0.023*""entre"" + 0.020*""estoy"" + 0.020*""esta"" + 0.020*""aquí"" + 0.019*""noche"""
2,3,"0.044*""donde"" + 0.027*""shakira"" + 0.019*""todo"" + 0.018*""eye"" + 0.016*""love"" + 0.014*""porque"" + 0.014*""tengo"" + 0.013*""para"" + 0.013*""life"" + 0.011*""nothing"""
3,4,"0.061*""donde"" + 0.034*""vida"" + 0.032*""amor"" + 0.030*""cuando"" + 0.021*""estás"" + 0.018*""siento"" + 0.017*""corazón"" + 0.016*""cielo"" + 0.014*""aqui"" + 0.014*""sigo"""
4,5,"0.041*""love"" + 0.040*""cause"" + 0.038*""know"" + 0.032*""never"" + 0.031*""make"" + 0.031*""time"" + 0.027*""nothing"" + 0.027*""eye"" + 0.025*""feel"" + 0.025*""want"""
