,topic no,words
0,1,"0.026*""cash"" + 0.017*""iggy"" + 0.016*""even"" + 0.016*""song"" + 0.016*""light"" + 0.014*""leave"" + 0.014*""love"" + 0.013*""right"" + 0.013*""heart"" + 0.013*""nothing"""
1,2,"0.016*""shit"" + 0.015*""baby"" + 0.015*""make"" + 0.014*""need"" + 0.014*""bitch"" + 0.014*""fuckin"" + 0.013*""gold"" + 0.013*""damn"" + 0.013*""time"" + 0.012*""money"""
2,3,"0.025*""love"" + 0.024*""dream"" + 0.021*""around"" + 0.020*""back"" + 0.019*""give"" + 0.018*""iggy"" + 0.017*""azalea"" + 0.016*""keep"" + 0.015*""hope"" + 0.015*""kill"""
3,4,"0.024*""fuck"" + 0.023*""girl"" + 0.020*""come"" + 0.019*""queen"" + 0.017*""bitch"" + 0.017*""walk"" + 0.017*""love"" + 0.015*""perfect"" + 0.015*""still"" + 0.015*""front"""
4,5,"0.034*""going"" + 0.033*""pussy"" + 0.018*""pull"" + 0.017*""bitch"" + 0.017*""rich"" + 0.014*""change"" + 0.014*""mouth"" + 0.014*""money"" + 0.013*""fuck"" + 0.013*""nigga"""
