,topic no,words
0,1,"0.007*""loving"" + 0.006*""river"" + 0.006*""girl"" + 0.006*""little"" + 0.006*""really"" + 0.006*""sweet"" + 0.006*""life"" + 0.005*""built"" + 0.005*""side"" + 0.005*""mind"""
1,2,"0.009*""heart"" + 0.008*""breaking"" + 0.008*""honey"" + 0.007*""know"" + 0.007*""since"" + 0.007*""love"" + 0.007*""feel"" + 0.006*""goodbye"" + 0.006*""plan"" + 0.006*""away"""
2,3,"0.011*""tonight"" + 0.007*""stay"" + 0.006*""keep"" + 0.006*""dead"" + 0.006*""leave"" + 0.006*""playing"" + 0.006*""flying"" + 0.005*""something"" + 0.005*""shoot"" + 0.005*""father"""
3,4,"0.010*""true"" + 0.009*""give"" + 0.008*""love"" + 0.007*""city"" + 0.007*""angel"" + 0.007*""rock"" + 0.006*""mama"" + 0.005*""ready"" + 0.005*""seen"" + 0.005*""gone"""
4,5,"0.010*""love"" + 0.007*""never"" + 0.007*""back"" + 0.006*""want"" + 0.006*""know"" + 0.006*""time"" + 0.005*""heart"" + 0.005*""life"" + 0.005*""going"" + 0.005*""come"""
