,topic no,words
0,1,"0.045*""need"" + 0.021*""look"" + 0.021*""know"" + 0.021*""well"" + 0.021*""long"" + 0.020*""line"" + 0.019*""take"" + 0.019*""said"" + 0.019*""break"" + 0.018*""getting"""
1,2,"0.031*""tell"" + 0.030*""hold"" + 0.029*""leave"" + 0.027*""baby"" + 0.024*""wish"" + 0.023*""day"" + 0.022*""room"" + 0.021*""heart"" + 0.020*""show"" + 0.019*""said"""
2,3,"0.038*""love"" + 0.031*""friend"" + 0.030*""give"" + 0.026*""good"" + 0.025*""come"" + 0.025*""turn"" + 0.024*""everything"" + 0.021*""heart"" + 0.019*""always"" + 0.019*""hand"""
3,4,"0.025*""life"" + 0.023*""home"" + 0.023*""going"" + 0.022*""make"" + 0.022*""keep"" + 0.019*""waiting"" + 0.017*""want"" + 0.017*""side"" + 0.016*""little"" + 0.016*""something"""
4,5,"0.031*""still"" + 0.022*""wait"" + 0.021*""color"" + 0.021*""mind"" + 0.020*""feel"" + 0.019*""might"" + 0.019*""time"" + 0.019*""wrong"" + 0.019*""maybe"" + 0.019*""walk"""
