,topic no,words
0,1,"0.008*""stop"" + 0.007*""everything"" + 0.007*""fuck"" + 0.007*""friend"" + 0.007*""life"" + 0.007*""trying"" + 0.007*""ready"" + 0.006*""hand"" + 0.006*""feel"" + 0.006*""money"""
1,2,"0.007*""time"" + 0.007*""hold"" + 0.007*""hood"" + 0.006*""bottle"" + 0.006*""real"" + 0.006*""mind"" + 0.006*""fuck"" + 0.006*""bitch"" + 0.006*""paper"" + 0.005*""want"""
2,3,"0.010*""key"" + 0.009*""mine"" + 0.008*""one"" + 0.008*""live"" + 0.008*""nobody"" + 0.008*""even"" + 0.008*""hide"" + 0.007*""walk"" + 0.007*""dollar"" + 0.007*""tired"""
3,4,"0.015*""dade"" + 0.013*""county"" + 0.010*""city"" + 0.008*""hood"" + 0.007*""love"" + 0.007*""taking"" + 0.007*""forever"" + 0.006*""always"" + 0.006*""thank"" + 0.005*""many"""
4,5,"0.012*""thought"" + 0.011*""soul"" + 0.010*""york"" + 0.009*""many"" + 0.008*""wish"" + 0.007*""away"" + 0.007*""another"" + 0.007*""swear"" + 0.007*""side"" + 0.007*""nothing"""
