,topic no,words
0,1,"0.032*""real"" + 0.031*""enough"" + 0.029*""stop"" + 0.025*""life"" + 0.025*""love"" + 0.024*""make"" + 0.022*""okay"" + 0.021*""tear"" + 0.021*""still"" + 0.020*""star"""
1,2,"0.055*""night"" + 0.047*""need"" + 0.037*""want"" + 0.035*""come"" + 0.031*""fire"" + 0.025*""light"" + 0.025*""beat"" + 0.024*""woah"" + 0.023*""back"" + 0.021*""time"""
2,3,"0.083*""love"" + 0.031*""never"" + 0.030*""live"" + 0.027*""think"" + 0.025*""call"" + 0.023*""world"" + 0.022*""best"" + 0.020*""life"" + 0.020*""fall"" + 0.020*""know"""
3,4,"0.047*""baby"" + 0.030*""feel"" + 0.029*""hear"" + 0.028*""promise"" + 0.026*""love"" + 0.023*""hate"" + 0.022*""said"" + 0.022*""really"" + 0.020*""someone"" + 0.019*""please"""
4,5,"0.044*""word"" + 0.035*""stay"" + 0.035*""stop"" + 0.030*""always"" + 0.030*""want"" + 0.029*""play"" + 0.026*""away"" + 0.024*""open"" + 0.022*""need"" + 0.021*""walk"""
