,topic no,words
0,1,"0.009*""stay"" + 0.009*""made"" + 0.009*""love"" + 0.009*""baby"" + 0.008*""train"" + 0.008*""know"" + 0.008*""hear"" + 0.007*""broken"" + 0.007*""bring"" + 0.007*""want"""
1,2,"0.010*""back"" + 0.009*""love"" + 0.009*""take"" + 0.009*""rain"" + 0.009*""home"" + 0.008*""boy"" + 0.008*""never"" + 0.008*""smile"" + 0.007*""world"" + 0.007*""trouble"""
2,3,"0.011*""little"" + 0.010*""tonight"" + 0.010*""love"" + 0.007*""know"" + 0.007*""nobody"" + 0.007*""crazy"" + 0.007*""come"" + 0.007*""time"" + 0.007*""never"" + 0.007*""good"""
3,4,"0.011*""heart"" + 0.011*""love"" + 0.008*""baby"" + 0.008*""tell"" + 0.007*""never"" + 0.007*""night"" + 0.007*""really"" + 0.007*""still"" + 0.007*""feel"" + 0.007*""come"""
4,5,"0.012*""away"" + 0.011*""know"" + 0.010*""girl"" + 0.009*""going"" + 0.009*""night"" + 0.009*""keep"" + 0.008*""place"" + 0.008*""seems"" + 0.008*""long"" + 0.008*""time"""
