,topic no,words
0,1,"0.629*""good"" + 0.109*""time"" + 0.045*""baby"" + 0.034*""eye"" + 0.030*""never"" + 0.029*""sweet"" + 0.028*""hand"" + 0.027*""still"" + 0.025*""know"" + 0.022*""honey"""
1,2,"0.585*""baby"" + 0.059*""still"" + 0.055*""good"" + 0.046*""time"" + 0.046*""honey"" + 0.044*""heart"" + 0.042*""know"" + 0.035*""sweet"" + 0.035*""hand"" + 0.030*""never"""
2,3,"0.291*""sweet"" + 0.259*""heart"" + 0.183*""honey"" + 0.142*""know"" + 0.032*""time"" + 0.016*""still"" + 0.015*""good"" + 0.015*""hand"" + 0.015*""eye"" + 0.015*""baby"""
3,4,"0.253*""eye"" + 0.173*""still"" + 0.143*""honey"" + 0.135*""hand"" + 0.097*""know"" + 0.092*""heart"" + 0.033*""time"" + 0.028*""never"" + 0.023*""baby"" + 0.013*""good"""
4,5,"0.293*""never"" + 0.164*""know"" + 0.138*""baby"" + 0.118*""honey"" + 0.095*""hand"" + 0.064*""time"" + 0.045*""still"" + 0.045*""sweet"" + 0.014*""heart"" + 0.012*""eye"""
