,topic no,words
0,1,"0.032*""rain"" + 0.029*""holding"" + 0.026*""made"" + 0.026*""hold"" + 0.026*""eye"" + 0.026*""trying"" + 0.021*""want"" + 0.020*""ground"" + 0.019*""believe"" + 0.016*""know"""
1,2,"0.043*""tonight"" + 0.041*""come"" + 0.037*""hand"" + 0.026*""give"" + 0.023*""world"" + 0.021*""stay"" + 0.021*""inside"" + 0.020*""fire"" + 0.019*""life"" + 0.018*""gone"""
2,3,"0.026*""love"" + 0.017*""cause"" + 0.016*""want"" + 0.015*""girl"" + 0.015*""good"" + 0.015*""away"" + 0.015*""thing"" + 0.014*""time"" + 0.014*""need"" + 0.014*""gone"""
3,4,"0.041*""going"" + 0.040*""told"" + 0.027*""start"" + 0.026*""name"" + 0.021*""knew"" + 0.020*""think"" + 0.019*""somebody"" + 0.018*""love"" + 0.018*""make"" + 0.017*""take"""
4,5,"0.031*""want"" + 0.028*""little"" + 0.025*""change"" + 0.024*""baby"" + 0.023*""mean"" + 0.022*""hold"" + 0.021*""come"" + 0.021*""fire"" + 0.019*""feel"" + 0.017*""show"""
