,topic no,words
0,1,"0.035*""ghetto"" + 0.012*""love"" + 0.011*""lonely"" + 0.010*""live"" + 0.010*""baby"" + 0.010*""look"" + 0.010*""dont"" + 0.009*""fire"" + 0.008*""cause"" + 0.008*""phone"""
1,2,"0.021*""love"" + 0.011*""everything"" + 0.010*""feel"" + 0.010*""away"" + 0.009*""always"" + 0.009*""heart"" + 0.009*""place"" + 0.009*""cause"" + 0.009*""trying"" + 0.009*""tryin"""
2,3,"0.018*""nigga"" + 0.014*""money"" + 0.010*""bitch"" + 0.010*""look"" + 0.009*""fuck"" + 0.009*""drop"" + 0.009*""give"" + 0.008*""take"" + 0.008*""whole"" + 0.008*""make"""
3,4,"0.019*""throw"" + 0.017*""girl"" + 0.014*""took"" + 0.013*""want"" + 0.012*""come"" + 0.012*""rock"" + 0.011*""time"" + 0.011*""right"" + 0.011*""away"" + 0.009*""forever"""
4,5,"0.014*""care"" + 0.012*""nigga"" + 0.011*""nothin"" + 0.010*""call"" + 0.010*""high"" + 0.009*""booty"" + 0.009*""wall"" + 0.008*""real"" + 0.008*""control"" + 0.008*""still"""
