,topic no,words
0,1,"0.060*""something"" + 0.056*""girl"" + 0.037*""always"" + 0.033*""cause"" + 0.033*""thought"" + 0.032*""love"" + 0.029*""going"" + 0.028*""mind"" + 0.019*""around"" + 0.017*""baby"""
1,2,"0.049*""nothing"" + 0.036*""take"" + 0.035*""hand"" + 0.027*""make"" + 0.027*""back"" + 0.026*""fire"" + 0.026*""never"" + 0.025*""thought"" + 0.024*""know"" + 0.024*""line"""
2,3,"0.045*""go"" + 0.040*""wait"" + 0.034*""everything"" + 0.031*""hand"" + 0.029*""ahead"" + 0.028*""going"" + 0.026*""english"" + 0.026*""mind"" + 0.026*""line"" + 0.023*""find"""
3,4,"0.037*""know"" + 0.028*""feel"" + 0.025*""time"" + 0.025*""love"" + 0.023*""wrong"" + 0.022*""last"" + 0.020*""arm"" + 0.020*""never"" + 0.020*""life"" + 0.019*""give"""
4,5,"0.072*""come"" + 0.051*""even"" + 0.047*""talk"" + 0.046*""away"" + 0.033*""going"" + 0.023*""back"" + 0.020*""take"" + 0.020*""hold"" + 0.016*""fire"" + 0.015*""night"""
