,topic no,words
0,1,"0.397*""come"" + 0.169*""know"" + 0.148*""cause"" + 0.106*""take"" + 0.050*""make"" + 0.027*""well"" + 0.026*""never"" + 0.026*""time"" + 0.026*""love"" + 0.026*""want"""
1,2,"0.514*""love"" + 0.095*""well"" + 0.084*""never"" + 0.077*""take"" + 0.065*""time"" + 0.064*""cause"" + 0.028*""know"" + 0.027*""make"" + 0.024*""come"" + 0.022*""want"""
2,3,"0.259*""never"" + 0.207*""time"" + 0.118*""know"" + 0.103*""want"" + 0.096*""well"" + 0.075*""come"" + 0.066*""cause"" + 0.038*""take"" + 0.024*""love"" + 0.014*""make"""
3,4,"0.294*""make"" + 0.164*""take"" + 0.149*""want"" + 0.144*""cause"" + 0.070*""well"" + 0.049*""love"" + 0.041*""come"" + 0.040*""know"" + 0.037*""time"" + 0.012*""never"""
4,5,"0.374*""well"" + 0.151*""know"" + 0.095*""take"" + 0.081*""cause"" + 0.066*""make"" + 0.061*""want"" + 0.052*""never"" + 0.040*""love"" + 0.040*""come"" + 0.040*""time"""
