,topic no,words
0,1,"0.019*""love"" + 0.013*""black"" + 0.013*""stop"" + 0.011*""never"" + 0.011*""girl"" + 0.011*""world"" + 0.010*""everything"" + 0.010*""shine"" + 0.010*""drink"" + 0.010*""begin"""
1,2,"0.020*""stay"" + 0.015*""please"" + 0.013*""coming"" + 0.013*""believe"" + 0.010*""play"" + 0.010*""back"" + 0.010*""head"" + 0.010*""baby"" + 0.010*""ocean"" + 0.009*""someone"""
2,3,"0.017*""dream"" + 0.016*""everybody"" + 0.014*""long"" + 0.013*""tonight"" + 0.013*""love"" + 0.012*""time"" + 0.011*""lover"" + 0.011*""hand"" + 0.010*""fire"" + 0.010*""come"""
3,4,"0.023*""love"" + 0.018*""want"" + 0.014*""alone"" + 0.014*""need"" + 0.014*""give"" + 0.013*""look"" + 0.012*""away"" + 0.011*""upon"" + 0.011*""great"" + 0.011*""mind"""
4,5,"0.012*""hope"" + 0.011*""sweet"" + 0.010*""give"" + 0.010*""together"" + 0.010*""arm"" + 0.009*""come"" + 0.009*""going"" + 0.009*""beat"" + 0.009*""back"" + 0.009*""take"""
