,topic no,words
0,1,"0.039*""better"" + 0.035*""come"" + 0.034*""believe"" + 0.034*""hold"" + 0.034*""star"" + 0.029*""around"" + 0.024*""long"" + 0.021*""till"" + 0.018*""rain"" + 0.018*""know"""
1,2,"0.045*""dream"" + 0.044*""girl"" + 0.042*""everything"" + 0.041*""come"" + 0.037*""long"" + 0.037*""want"" + 0.026*""nothing"" + 0.025*""rain"" + 0.023*""sure"" + 0.022*""hand"""
2,3,"0.040*""enough"" + 0.038*""love"" + 0.036*""feel"" + 0.032*""never"" + 0.030*""night"" + 0.028*""good"" + 0.027*""know"" + 0.022*""right"" + 0.022*""life"" + 0.021*""home"""
3,4,"0.061*""thing"" + 0.041*""dream"" + 0.041*""hard"" + 0.035*""turn"" + 0.034*""keep"" + 0.030*""love"" + 0.027*""light"" + 0.026*""leave"" + 0.024*""gone"" + 0.024*""well"""
4,5,"0.030*""baby"" + 0.029*""little"" + 0.027*""take"" + 0.027*""want"" + 0.025*""going"" + 0.023*""back"" + 0.021*""make"" + 0.021*""give"" + 0.020*""side"" + 0.018*""know"""
