,topic no,words
0,1,"0.065*""baby"" + 0.047*""tell"" + 0.045*""something"" + 0.037*""nothing"" + 0.036*""show"" + 0.032*""keep"" + 0.030*""around"" + 0.026*""take"" + 0.026*""thinking"" + 0.023*""leave"""
1,2,"0.044*""need"" + 0.041*""without"" + 0.040*""give"" + 0.039*""alone"" + 0.036*""world"" + 0.035*""want"" + 0.035*""life"" + 0.034*""feeling"" + 0.031*""time"" + 0.029*""come"""
2,3,"0.058*""keep"" + 0.039*""nothing"" + 0.037*""never"" + 0.034*""right"" + 0.033*""next"" + 0.029*""tonight"" + 0.029*""good"" + 0.028*""little"" + 0.028*""want"" + 0.028*""tell"""
3,4,"0.048*""feel"" + 0.047*""night"" + 0.045*""make"" + 0.038*""love"" + 0.036*""hand"" + 0.035*""baby"" + 0.033*""girl"" + 0.033*""never"" + 0.032*""thought"" + 0.032*""back"""
4,5,"0.111*""love"" + 0.037*""think"" + 0.036*""look"" + 0.030*""even"" + 0.025*""hard"" + 0.025*""take"" + 0.024*""hold"" + 0.024*""girl"" + 0.024*""body"" + 0.024*""still"""
