,topic no,words
0,1,"0.594*""never"" + 0.406*""know"""
1,2,"0.508*""know"" + 0.492*""never"""
2,3,"0.975*""know"" + 0.025*""never"""
3,4,"0.965*""never"" + 0.035*""know"""
4,5,"0.600*""know"" + 0.400*""never"""
