,topic no,words
0,1,"0.010*""friend"" + 0.008*""song"" + 0.008*""drink"" + 0.008*""tory"" + 0.007*""slow"" + 0.007*""feel"" + 0.006*""loud"" + 0.006*""girl"" + 0.006*""dumb"" + 0.006*""love"""
1,2,"0.011*""nigga"" + 0.008*""bitch"" + 0.006*""girl"" + 0.005*""love"" + 0.005*""fuck"" + 0.005*""tory"" + 0.005*""shit"" + 0.004*""money"" + 0.004*""baby"" + 0.004*""fuckin"""
2,3,"0.009*""tory"" + 0.008*""hello"" + 0.008*""work"" + 0.007*""baby"" + 0.006*""away"" + 0.006*""find"" + 0.005*""music"" + 0.005*""nobody"" + 0.005*""girlfriend"" + 0.004*""mama"""
3,4,"0.008*""mine"" + 0.006*""baby"" + 0.006*""girl"" + 0.006*""body"" + 0.005*""easy"" + 0.005*""night"" + 0.005*""fire"" + 0.005*""get"" + 0.004*""kept"" + 0.004*""jump"""
4,5,"0.007*""shut"" + 0.006*""bitch"" + 0.006*""super"" + 0.005*""beautiful"" + 0.005*""nigga"" + 0.004*""deserve"" + 0.004*""sick"" + 0.004*""dope"" + 0.004*""deep"" + 0.004*""woah"""
