,topic no,words
0,1,"0.036*""back"" + 0.036*""still"" + 0.031*""said"" + 0.030*""find"" + 0.028*""never"" + 0.028*""left"" + 0.025*""long"" + 0.024*""thought"" + 0.024*""take"" + 0.023*""well"""
1,2,"0.050*""want"" + 0.038*""thing"" + 0.030*""love"" + 0.028*""right"" + 0.025*""found"" + 0.025*""hold"" + 0.024*""night"" + 0.024*""cause"" + 0.024*""year"" + 0.023*""another"""
2,3,"0.041*""feel"" + 0.028*""know"" + 0.028*""away"" + 0.028*""around"" + 0.028*""world"" + 0.027*""tonight"" + 0.027*""start"" + 0.027*""life"" + 0.026*""turn"" + 0.026*""everything"""
3,4,"0.044*""think"" + 0.037*""break"" + 0.037*""well"" + 0.031*""come"" + 0.026*""fall"" + 0.025*""enough"" + 0.024*""looking"" + 0.024*""always"" + 0.023*""cause"" + 0.023*""without"""
4,5,"0.067*""mind"" + 0.058*""back"" + 0.039*""believe"" + 0.035*""face"" + 0.034*""hold"" + 0.029*""thing"" + 0.028*""give"" + 0.028*""take"" + 0.026*""leave"" + 0.023*""change"""
