,topic no,words
0,1,"0.142*""said"" + 0.089*""head"" + 0.072*""thing"" + 0.071*""away"" + 0.054*""eye"" + 0.041*""thought"" + 0.034*""need"" + 0.032*""want"" + 0.030*""back"" + 0.028*""face"""
1,2,"0.082*""want"" + 0.068*""life"" + 0.054*""time"" + 0.050*""know"" + 0.042*""never"" + 0.042*""afraid"" + 0.040*""well"" + 0.039*""live"" + 0.036*""said"" + 0.035*""waiting"""
2,3,"0.097*""love"" + 0.052*""something"" + 0.050*""take"" + 0.050*""come"" + 0.050*""back"" + 0.045*""need"" + 0.040*""hand"" + 0.039*""right"" + 0.038*""thing"" + 0.037*""truth"""
3,4,"0.032*""think"" + 0.032*""want"" + 0.032*""love"" + 0.031*""know"" + 0.030*""thing"" + 0.030*""something"" + 0.029*""around"" + 0.029*""cause"" + 0.029*""eye"" + 0.028*""well"""
4,5,"0.085*""feel"" + 0.070*""come"" + 0.065*""around"" + 0.064*""find"" + 0.060*""call"" + 0.043*""make"" + 0.042*""never"" + 0.037*""think"" + 0.035*""know"" + 0.033*""need"""
