,topic no,words
0,1,"0.041*""nigga"" + 0.027*""bitch"" + 0.022*""fuck"" + 0.019*""hoe"" + 0.019*""girl"" + 0.015*""shawty"" + 0.015*""scared"" + 0.015*""stop"" + 0.015*""fuckin"" + 0.014*""wassup"""
1,2,"0.027*""motherfucker"" + 0.026*""bitch"" + 0.025*""pimpin"" + 0.022*""nigga"" + 0.018*""smoke"" + 0.015*""break"" + 0.015*""crunk"" + 0.015*""suck"" + 0.014*""club"" + 0.014*""king"""
2,3,"0.030*""motherfuckin"" + 0.023*""need"" + 0.022*""throw"" + 0.018*""pimp"" + 0.016*""scared"" + 0.016*""thing"" + 0.015*""know"" + 0.014*""money"" + 0.011*""hand"" + 0.011*""lookin"""
3,4,"0.098*""shake"" + 0.037*""drop"" + 0.033*""click"" + 0.020*""full"" + 0.017*""straight"" + 0.016*""name"" + 0.015*""tell"" + 0.013*""fuck"" + 0.013*""grab"" + 0.012*""pussy"""
4,5,"0.052*""crunk"" + 0.038*""shawty"" + 0.035*""sayin"" + 0.035*""freak"" + 0.021*""side"" + 0.020*""motherfuckin"" + 0.019*""eastside"" + 0.019*""grab"" + 0.017*""keep"" + 0.017*""baby"""
