,topic no,words
0,1,"0.025*""living"" + 0.023*""king"" + 0.021*""night"" + 0.021*""jesus"" + 0.020*""glory"" + 0.020*""foot"" + 0.019*""find"" + 0.018*""savior"" + 0.018*""peace"" + 0.017*""earth"""
1,2,"0.023*""another"" + 0.023*""standing"" + 0.021*""spirit"" + 0.020*""jesus"" + 0.018*""leave"" + 0.017*""back"" + 0.017*""name"" + 0.016*""want"" + 0.015*""free"" + 0.015*""life"""
2,3,"0.022*""time"" + 0.021*""know"" + 0.019*""right"" + 0.018*""need"" + 0.017*""lord"" + 0.017*""face"" + 0.016*""little"" + 0.015*""dream"" + 0.014*""take"" + 0.014*""hand"""
3,4,"0.031*""lift"" + 0.029*""praise"" + 0.027*""sing"" + 0.022*""friend"" + 0.019*""angel"" + 0.018*""christ"" + 0.018*""know"" + 0.018*""glory"" + 0.016*""word"" + 0.016*""jesus"""
4,5,"0.025*""come"" + 0.020*""hope"" + 0.019*""free"" + 0.019*""found"" + 0.018*""home"" + 0.017*""song"" + 0.017*""step"" + 0.016*""long"" + 0.016*""head"" + 0.015*""always"""
