,topic no,words
0,1,"0.037*""country"" + 0.029*""song"" + 0.022*""heaven"" + 0.018*""always"" + 0.017*""everybody"" + 0.016*""word"" + 0.016*""night"" + 0.013*""sing"" + 0.012*""start"" + 0.011*""little"""
1,2,"0.020*""wild"" + 0.018*""home"" + 0.018*""drink"" + 0.017*""need"" + 0.013*""whole"" + 0.013*""little"" + 0.012*""give"" + 0.012*""holding"" + 0.012*""come"" + 0.011*""sure"""
2,3,"0.019*""tonight"" + 0.015*""maybe"" + 0.014*""fire"" + 0.014*""mind"" + 0.014*""hold"" + 0.013*""money"" + 0.012*""break"" + 0.012*""goodbye"" + 0.012*""baby"" + 0.012*""know"""
3,4,"0.025*""christmas"" + 0.017*""think"" + 0.015*""find"" + 0.014*""never"" + 0.013*""back"" + 0.012*""baby"" + 0.012*""time"" + 0.012*""start"" + 0.012*""home"" + 0.011*""said"""
4,5,"0.020*""good"" + 0.014*""girl"" + 0.013*""well"" + 0.012*""night"" + 0.012*""know"" + 0.011*""want"" + 0.010*""time"" + 0.010*""nobody"" + 0.010*""everybody"" + 0.010*""little"""
