,topic no,words
0,1,"0.123*""love"" + 0.071*""give"" + 0.065*""baby"" + 0.054*""need"" + 0.050*""want"" + 0.047*""even"" + 0.041*""right"" + 0.041*""back"" + 0.037*""nothing"" + 0.035*""take"""
1,2,"0.078*""going"" + 0.076*""heart"" + 0.058*""thing"" + 0.056*""night"" + 0.053*""better"" + 0.050*""eye"" + 0.040*""good"" + 0.040*""give"" + 0.037*""back"" + 0.035*""come"""
2,3,"0.086*""hard"" + 0.081*""feel"" + 0.077*""want"" + 0.065*""make"" + 0.058*""back"" + 0.054*""look"" + 0.046*""night"" + 0.046*""baby"" + 0.041*""believe"" + 0.028*""keep"""
3,4,"0.084*""girl"" + 0.060*""know"" + 0.057*""take"" + 0.053*""baby"" + 0.047*""look"" + 0.043*""something"" + 0.038*""getting"" + 0.031*""right"" + 0.029*""time"" + 0.029*""feeling"""
4,5,"0.061*""love"" + 0.061*""life"" + 0.055*""still"" + 0.052*""hold"" + 0.052*""tell"" + 0.051*""make"" + 0.044*""think"" + 0.044*""cause"" + 0.042*""know"" + 0.039*""come"""
