,topic no,words
0,1,"0.009*""none"" + 0.007*""dance"" + 0.006*""forget"" + 0.005*""momma"" + 0.005*""hoe"" + 0.005*""takin"" + 0.004*""hood"" + 0.004*""chance"" + 0.004*""used"" + 0.003*""dick"""
1,2,"0.005*""fuck"" + 0.005*""love"" + 0.005*""bitch"" + 0.005*""money"" + 0.005*""girl"" + 0.005*""want"" + 0.004*""time"" + 0.004*""nothing"" + 0.004*""different"" + 0.004*""make"""
2,3,"0.008*""diamond"" + 0.008*""crazy"" + 0.007*""dawg"" + 0.006*""year"" + 0.006*""check"" + 0.006*""told"" + 0.006*""versace"" + 0.006*""duffle"" + 0.005*""date"" + 0.005*""homie"""
3,4,"0.010*""check"" + 0.006*""goin"" + 0.006*""bring"" + 0.005*""day"" + 0.005*""grind"" + 0.005*""walkin"" + 0.005*""designer"" + 0.004*""hustle"" + 0.004*""week"" + 0.004*""okay"""
4,5,"0.010*""crack"" + 0.008*""motherfucking"" + 0.007*""started"" + 0.007*""start"" + 0.006*""riding"" + 0.006*""club"" + 0.006*""matter"" + 0.006*""deep"" + 0.006*""ballin"" + 0.005*""feel"""
