,topic no,words
0,1,"0.046*""life"" + 0.032*""forever"" + 0.029*""light"" + 0.029*""come"" + 0.028*""give"" + 0.027*""high"" + 0.027*""sweet"" + 0.026*""love"" + 0.026*""little"" + 0.025*""take"""
1,2,"0.043*""place"" + 0.039*""star"" + 0.038*""night"" + 0.035*""take"" + 0.035*""hear"" + 0.027*""said"" + 0.027*""forget"" + 0.023*""hand"" + 0.021*""back"" + 0.020*""hold"""
2,3,"0.067*""told"" + 0.056*""song"" + 0.037*""gone"" + 0.026*""high"" + 0.025*""forever"" + 0.025*""home"" + 0.023*""baby"" + 0.022*""sweet"" + 0.022*""found"" + 0.019*""wrong"""
3,4,"0.029*""sometimes"" + 0.028*""think"" + 0.024*""heart"" + 0.022*""feel"" + 0.021*""good"" + 0.021*""believe"" + 0.021*""even"" + 0.020*""keep"" + 0.020*""home"" + 0.019*""thing"""
4,5,"0.046*""little"" + 0.037*""well"" + 0.029*""town"" + 0.024*""sweet"" + 0.023*""nothing"" + 0.022*""baby"" + 0.022*""tonight"" + 0.021*""done"" + 0.020*""tell"" + 0.020*""come"""
