,topic no,words
0,1,"0.050*""hand"" + 0.048*""come"" + 0.047*""another"" + 0.041*""take"" + 0.039*""everybody"" + 0.035*""star"" + 0.032*""think"" + 0.031*""right"" + 0.027*""back"" + 0.023*""give"""
1,2,"0.101*""sing"" + 0.043*""tell"" + 0.037*""think"" + 0.035*""world"" + 0.030*""thought"" + 0.025*""eye"" + 0.020*""need"" + 0.020*""home"" + 0.019*""left"" + 0.019*""time"""
2,3,"0.046*""want"" + 0.038*""baby"" + 0.038*""give"" + 0.035*""stay"" + 0.034*""long"" + 0.032*""kill"" + 0.032*""living"" + 0.030*""never"" + 0.030*""make"" + 0.028*""thing"""
3,4,"0.048*""eye"" + 0.046*""everybody"" + 0.041*""keep"" + 0.039*""alone"" + 0.035*""think"" + 0.035*""love"" + 0.031*""star"" + 0.028*""time"" + 0.027*""look"" + 0.022*""light"""
4,5,"0.033*""tonight"" + 0.027*""home"" + 0.025*""away"" + 0.025*""live"" + 0.024*""look"" + 0.024*""never"" + 0.023*""come"" + 0.023*""stop"" + 0.022*""know"" + 0.022*""want"""
