,topic no,words
0,1,"0.011*""baby"" + 0.010*""love"" + 0.008*""used"" + 0.008*""happened"" + 0.008*""away"" + 0.007*""shout"" + 0.007*""brown"" + 0.007*""bigger"" + 0.007*""nigga"" + 0.006*""money"""
1,2,"0.011*""move"" + 0.008*""rapper"" + 0.007*""party"" + 0.006*""nigga"" + 0.006*""black"" + 0.006*""hoodie"" + 0.005*""sick"" + 0.005*""bitch"" + 0.005*""tight"" + 0.005*""clothes"""
2,3,"0.009*""nigga"" + 0.007*""shit"" + 0.006*""need"" + 0.006*""bitch"" + 0.006*""fuck"" + 0.006*""money"" + 0.005*""love"" + 0.005*""call"" + 0.005*""high"" + 0.005*""real"""
3,4,"0.007*""girl"" + 0.006*""promise"" + 0.006*""wanted"" + 0.006*""get"" + 0.006*""really"" + 0.006*""bang"" + 0.006*""tired"" + 0.005*""nobody"" + 0.005*""small"" + 0.005*""swag"""
4,5,"0.010*""close"" + 0.009*""alone"" + 0.009*""thing"" + 0.009*""maybe"" + 0.009*""world"" + 0.008*""fall"" + 0.008*""people"" + 0.007*""gone"" + 0.007*""help"" + 0.006*""hold"""
