,topic no,words
0,1,"0.037*""know"" + 0.036*""hear"" + 0.035*""remember"" + 0.032*""look"" + 0.030*""back"" + 0.028*""friend"" + 0.028*""everything"" + 0.026*""night"" + 0.026*""around"" + 0.026*""wish"""
1,2,"0.068*""stand"" + 0.064*""always"" + 0.054*""hear"" + 0.052*""dream"" + 0.047*""time"" + 0.043*""never"" + 0.033*""said"" + 0.028*""hold"" + 0.026*""come"" + 0.025*""eye"""
2,3,"0.057*""need"" + 0.051*""hand"" + 0.049*""think"" + 0.044*""still"" + 0.043*""baby"" + 0.042*""love"" + 0.040*""want"" + 0.038*""heart"" + 0.037*""life"" + 0.035*""hold"""
3,4,"0.065*""said"" + 0.054*""never"" + 0.054*""little"" + 0.044*""better"" + 0.041*""stay"" + 0.037*""cause"" + 0.032*""love"" + 0.032*""thing"" + 0.029*""heart"" + 0.026*""know"""
4,5,"0.059*""world"" + 0.049*""turn"" + 0.048*""love"" + 0.047*""fall"" + 0.045*""light"" + 0.044*""long"" + 0.044*""life"" + 0.042*""beautiful"" + 0.039*""keep"" + 0.036*""give"""
