,topic no,words
0,1,"0.029*""give"" + 0.027*""eye"" + 0.026*""love"" + 0.025*""light"" + 0.022*""heart"" + 0.021*""never"" + 0.021*""true"" + 0.020*""tonight"" + 0.018*""hold"" + 0.018*""feel"""
1,2,"0.033*""maybe"" + 0.027*""little"" + 0.025*""love"" + 0.025*""hand"" + 0.021*""make"" + 0.019*""never"" + 0.017*""darling"" + 0.017*""friend"" + 0.016*""want"" + 0.016*""hold"""
2,3,"0.029*""tell"" + 0.025*""street"" + 0.024*""mind"" + 0.023*""fell"" + 0.022*""girl"" + 0.022*""know"" + 0.021*""another"" + 0.020*""time"" + 0.019*""always"" + 0.019*""said"""
3,4,"0.024*""feel"" + 0.021*""home"" + 0.021*""life"" + 0.021*""love"" + 0.020*""sing"" + 0.018*""live"" + 0.018*""come"" + 0.016*""hold"" + 0.016*""inside"" + 0.016*""pain"""
4,5,"0.034*""need"" + 0.024*""baby"" + 0.020*""stay"" + 0.020*""never"" + 0.019*""cause"" + 0.019*""call"" + 0.018*""want"" + 0.018*""told"" + 0.017*""know"" + 0.015*""fall"""
