,topic no,words
0,1,"0.056*""christmas"" + 0.035*""leave"" + 0.027*""lose"" + 0.022*""said"" + 0.021*""around"" + 0.020*""need"" + 0.019*""better"" + 0.019*""never"" + 0.019*""feeling"" + 0.018*""forget"""
1,2,"0.043*""christmas"" + 0.042*""made"" + 0.035*""happy"" + 0.035*""hold"" + 0.033*""open"" + 0.026*""never"" + 0.023*""start"" + 0.022*""mind"" + 0.021*""walk"" + 0.020*""always"""
2,3,"0.035*""maybe"" + 0.032*""happy"" + 0.031*""head"" + 0.030*""fire"" + 0.028*""stay"" + 0.024*""play"" + 0.021*""remember"" + 0.019*""dream"" + 0.019*""open"" + 0.018*""made"""
3,4,"0.034*""love"" + 0.029*""baby"" + 0.029*""want"" + 0.028*""life"" + 0.024*""tell"" + 0.022*""never"" + 0.018*""know"" + 0.018*""good"" + 0.018*""heart"" + 0.016*""give"""
4,5,"0.032*""come"" + 0.032*""face"" + 0.031*""everything"" + 0.029*""kiss"" + 0.029*""better"" + 0.027*""keep"" + 0.027*""fire"" + 0.025*""rain"" + 0.024*""coming"" + 0.023*""need"""
