,topic no,words
0,1,"0.017*""love"" + 0.016*""mind"" + 0.016*""little"" + 0.016*""tell"" + 0.014*""girl"" + 0.013*""time"" + 0.013*""used"" + 0.012*""nobody"" + 0.012*""away"" + 0.012*""else"""
1,2,"0.025*""loved"" + 0.021*""woman"" + 0.020*""rock"" + 0.018*""blue"" + 0.017*""dream"" + 0.017*""gone"" + 0.016*""know"" + 0.016*""lost"" + 0.014*""silver"" + 0.014*""baby"""
2,3,"0.034*""need"" + 0.025*""baby"" + 0.021*""love"" + 0.014*""feel"" + 0.013*""know"" + 0.013*""someone"" + 0.013*""make"" + 0.013*""daddy"" + 0.013*""babe"" + 0.013*""around"""
3,4,"0.019*""think"" + 0.018*""keep"" + 0.015*""eye"" + 0.014*""said"" + 0.014*""town"" + 0.013*""baby"" + 0.013*""well"" + 0.013*""going"" + 0.012*""hold"" + 0.012*""dream"""
4,5,"0.021*""whoa"" + 0.018*""left"" + 0.018*""blue"" + 0.016*""long"" + 0.016*""always"" + 0.013*""woman"" + 0.012*""first"" + 0.012*""kind"" + 0.012*""believe"" + 0.012*""round"""
