,topic no,words
0,1,"0.033*""fire"" + 0.031*""lover"" + 0.030*""something"" + 0.025*""move"" + 0.024*""girl"" + 0.024*""tell"" + 0.023*""else"" + 0.023*""keep"" + 0.022*""look"" + 0.022*""around"""
1,2,"0.065*""stop"" + 0.037*""hear"" + 0.035*""tonight"" + 0.035*""life"" + 0.031*""world"" + 0.030*""night"" + 0.023*""want"" + 0.023*""make"" + 0.022*""girl"" + 0.020*""last"""
2,3,"0.036*""fall"" + 0.035*""light"" + 0.024*""time"" + 0.023*""break"" + 0.022*""thing"" + 0.021*""star"" + 0.020*""away"" + 0.019*""fear"" + 0.019*""night"" + 0.018*""life"""
3,4,"0.027*""never"" + 0.026*""love"" + 0.021*""always"" + 0.020*""take"" + 0.020*""feel"" + 0.020*""baby"" + 0.020*""stay"" + 0.019*""need"" + 0.018*""found"" + 0.017*""know"""
4,5,"0.051*""still"" + 0.035*""body"" + 0.034*""touch"" + 0.031*""everything"" + 0.030*""long"" + 0.028*""forget"" + 0.027*""keep"" + 0.023*""thought"" + 0.022*""lost"" + 0.021*""find"""
