,topic no,words
0,1,"0.032*""hand"" + 0.030*""mine"" + 0.027*""light"" + 0.023*""made"" + 0.020*""love"" + 0.020*""rain"" + 0.019*""take"" + 0.019*""right"" + 0.017*""mean"" + 0.017*""place"""
1,2,"0.024*""change"" + 0.023*""nigga"" + 0.022*""back"" + 0.022*""girl"" + 0.019*""shit"" + 0.018*""play"" + 0.017*""come"" + 0.017*""gone"" + 0.017*""slow"" + 0.016*""jamie"""
2,3,"0.064*""better"" + 0.034*""another"" + 0.033*""stop"" + 0.027*""nothing"" + 0.027*""night"" + 0.026*""wrong"" + 0.022*""long"" + 0.019*""tonight"" + 0.013*""mean"" + 0.011*""stay"""
3,4,"0.025*""love"" + 0.023*""want"" + 0.023*""girl"" + 0.021*""baby"" + 0.021*""still"" + 0.019*""need"" + 0.017*""cause"" + 0.016*""feel"" + 0.016*""thing"" + 0.016*""heart"""
4,5,"0.075*""dream"" + 0.024*""hard"" + 0.023*""dance"" + 0.021*""beat"" + 0.019*""walk"" + 0.017*""knew"" + 0.015*""first"" + 0.015*""wrong"" + 0.014*""money"" + 0.013*""said"""
