,topic no,words
0,1,"0.046*""still"" + 0.038*""another"" + 0.034*""hand"" + 0.033*""want"" + 0.032*""everything"" + 0.026*""light"" + 0.026*""cause"" + 0.026*""love"" + 0.025*""keep"" + 0.025*""need"""
1,2,"0.052*""good"" + 0.044*""sure"" + 0.040*""damn"" + 0.037*""might"" + 0.033*""leave"" + 0.032*""come"" + 0.032*""dance"" + 0.031*""know"" + 0.026*""back"" + 0.023*""country"""
2,3,"0.055*""side"" + 0.030*""little"" + 0.030*""call"" + 0.028*""song"" + 0.027*""star"" + 0.026*""right"" + 0.026*""light"" + 0.026*""seen"" + 0.026*""feel"" + 0.025*""everybody"""
3,4,"0.059*""everybody"" + 0.043*""long"" + 0.037*""back"" + 0.035*""hear"" + 0.033*""around"" + 0.031*""gone"" + 0.030*""going"" + 0.027*""damn"" + 0.025*""nothing"" + 0.025*""eye"""
4,5,"0.042*""baby"" + 0.041*""miss"" + 0.036*""tonight"" + 0.032*""high"" + 0.032*""come"" + 0.032*""left"" + 0.028*""take"" + 0.027*""make"" + 0.025*""song"" + 0.024*""world"""
