,topic no,words
0,1,"0.047*""night"" + 0.035*""take"" + 0.031*""never"" + 0.030*""cause"" + 0.030*""without"" + 0.027*""life"" + 0.026*""everything"" + 0.025*""coming"" + 0.025*""feel"" + 0.024*""dream"""
1,2,"0.065*""hear"" + 0.045*""light"" + 0.037*""without"" + 0.036*""fall"" + 0.033*""home"" + 0.027*""someone"" + 0.025*""come"" + 0.025*""never"" + 0.024*""face"" + 0.024*""stay"""
2,3,"0.093*""fire"" + 0.036*""inside"" + 0.032*""hurt"" + 0.026*""find"" + 0.024*""wish"" + 0.023*""hand"" + 0.023*""sound"" + 0.022*""something"" + 0.022*""break"" + 0.022*""free"""
3,4,"0.040*""really"" + 0.039*""love"" + 0.036*""hurt"" + 0.031*""right"" + 0.025*""still"" + 0.025*""another"" + 0.024*""cause"" + 0.024*""baby"" + 0.024*""tonight"" + 0.024*""time"""
4,5,"0.041*""need"" + 0.032*""away"" + 0.028*""want"" + 0.027*""know"" + 0.025*""heart"" + 0.024*""stop"" + 0.022*""tonight"" + 0.021*""face"" + 0.021*""broken"" + 0.020*""love"""
