,topic no,words
0,1,"0.079*""hold"" + 0.065*""fall"" + 0.053*""away"" + 0.042*""love"" + 0.032*""going"" + 0.029*""loved"" + 0.028*""kiss"" + 0.026*""blue"" + 0.026*""know"" + 0.026*""look"""
1,2,"0.095*""keep"" + 0.067*""make"" + 0.047*""leave"" + 0.042*""time"" + 0.035*""hand"" + 0.035*""never"" + 0.030*""care"" + 0.026*""back"" + 0.026*""made"" + 0.025*""cause"""
2,3,"0.053*""come"" + 0.039*""stop"" + 0.037*""enough"" + 0.036*""another"" + 0.034*""away"" + 0.031*""cause"" + 0.028*""find"" + 0.028*""hear"" + 0.026*""love"" + 0.024*""home"""
3,4,"0.041*""know"" + 0.038*""darling"" + 0.035*""love"" + 0.034*""need"" + 0.030*""made"" + 0.030*""feel"" + 0.029*""think"" + 0.029*""hold"" + 0.027*""thing"" + 0.027*""night"""
4,5,"0.060*""never"" + 0.055*""arm"" + 0.051*""light"" + 0.041*""done"" + 0.032*""body"" + 0.031*""eye"" + 0.029*""love"" + 0.025*""heart"" + 0.025*""tell"" + 0.025*""life"""
