,topic no,words
0,1,"0.376*""thing"" + 0.079*""life"" + 0.051*""find"" + 0.032*""something"" + 0.030*""mind"" + 0.028*""heart"" + 0.027*""time"" + 0.023*""love"" + 0.021*""feel"" + 0.021*""know"""
1,2,"0.087*""time"" + 0.082*""right"" + 0.069*""close"" + 0.067*""look"" + 0.065*""keep"" + 0.060*""feel"" + 0.051*""life"" + 0.049*""mind"" + 0.044*""love"" + 0.042*""cause"""
2,3,"0.210*""back"" + 0.116*""life"" + 0.074*""mind"" + 0.057*""cause"" + 0.052*""light"" + 0.040*""heart"" + 0.034*""know"" + 0.029*""want"" + 0.028*""something"" + 0.027*""girl"""
3,4,"0.160*""light"" + 0.135*""night"" + 0.073*""come"" + 0.051*""something"" + 0.050*""feel"" + 0.048*""time"" + 0.047*""make"" + 0.045*""everything"" + 0.044*""know"" + 0.041*""take"""
4,5,"0.093*""baby"" + 0.087*""girl"" + 0.080*""need"" + 0.076*""love"" + 0.063*""know"" + 0.054*""make"" + 0.051*""want"" + 0.046*""right"" + 0.044*""feel"" + 0.035*""take"""
