,topic no,words
0,1,"0.048*""take"" + 0.047*""good"" + 0.042*""gone"" + 0.039*""know"" + 0.038*""street"" + 0.037*""night"" + 0.034*""around"" + 0.031*""face"" + 0.031*""right"" + 0.027*""away"""
1,2,"0.066*""show"" + 0.059*""cold"" + 0.054*""home"" + 0.051*""never"" + 0.046*""going"" + 0.045*""time"" + 0.035*""heart"" + 0.034*""alone"" + 0.030*""feel"" + 0.028*""always"""
2,3,"0.072*""something"" + 0.064*""want"" + 0.047*""town"" + 0.044*""everybody"" + 0.043*""away"" + 0.042*""say"" + 0.042*""coming"" + 0.042*""always"" + 0.041*""love"" + 0.040*""looking"""
3,4,"0.079*""call"" + 0.049*""fire"" + 0.045*""head"" + 0.042*""said"" + 0.041*""around"" + 0.038*""want"" + 0.034*""feel"" + 0.034*""baby"" + 0.033*""look"" + 0.033*""never"""
4,5,"0.100*""going"" + 0.060*""back"" + 0.054*""come"" + 0.038*""hand"" + 0.033*""running"" + 0.029*""make"" + 0.028*""know"" + 0.027*""right"" + 0.026*""want"" + 0.026*""dance"""
