,topic no,words
0,1,"0.360*""heart"" + 0.078*""smile"" + 0.073*""kiss"" + 0.072*""night"" + 0.036*""never"" + 0.028*""right"" + 0.026*""take"" + 0.026*""come"" + 0.024*""back"" + 0.024*""make"""
1,2,"0.051*""kiss"" + 0.049*""back"" + 0.048*""baby"" + 0.048*""right"" + 0.048*""think"" + 0.046*""thing"" + 0.045*""always"" + 0.045*""come"" + 0.045*""little"" + 0.045*""smile"""
2,3,"0.144*""take"" + 0.110*""kiss"" + 0.098*""know"" + 0.090*""time"" + 0.083*""make"" + 0.063*""think"" + 0.062*""cause"" + 0.054*""love"" + 0.038*""baby"" + 0.030*""night"""
3,4,"0.173*""good"" + 0.076*""right"" + 0.074*""come"" + 0.066*""little"" + 0.059*""feel"" + 0.058*""never"" + 0.055*""life"" + 0.053*""night"" + 0.050*""always"" + 0.049*""thing"""
4,5,"0.120*""back"" + 0.098*""baby"" + 0.085*""little"" + 0.079*""life"" + 0.073*""right"" + 0.055*""make"" + 0.054*""come"" + 0.051*""take"" + 0.048*""cause"" + 0.045*""love"""
