,topic no,words
0,1,"0.031*""rather"" + 0.031*""home"" + 0.023*""must"" + 0.023*""dream"" + 0.020*""hold"" + 0.016*""lost"" + 0.015*""thinking"" + 0.014*""friend"" + 0.014*""life"" + 0.014*""live"""
1,2,"0.019*""love"" + 0.015*""baby"" + 0.014*""take"" + 0.014*""girl"" + 0.013*""woman"" + 0.012*""good"" + 0.011*""rock"" + 0.011*""everything"" + 0.011*""hard"" + 0.010*""lady"""
2,3,"0.019*""come"" + 0.015*""around"" + 0.014*""tonight"" + 0.013*""back"" + 0.013*""baby"" + 0.013*""love"" + 0.012*""beyoncé"" + 0.012*""work"" + 0.012*""cause"" + 0.011*""time"""
3,4,"0.023*""step"" + 0.021*""ready"" + 0.020*""tell"" + 0.018*""feeling"" + 0.017*""first"" + 0.015*""worth"" + 0.015*""mama"" + 0.015*""start"" + 0.015*""good"" + 0.014*""hear"""
4,5,"0.027*""daddy"" + 0.021*""looking"" + 0.019*""babe"" + 0.016*""dream"" + 0.016*""going"" + 0.016*""stop"" + 0.013*""said"" + 0.012*""keep"" + 0.012*""start"" + 0.012*""done"""
