,topic no,words
0,1,"0.011*""back"" + 0.009*""word"" + 0.009*""going"" + 0.009*""loving"" + 0.008*""come"" + 0.008*""love"" + 0.008*""baby"" + 0.008*""breathe"" + 0.007*""made"" + 0.007*""want"""
1,2,"0.011*""wild"" + 0.009*""want"" + 0.009*""tell"" + 0.008*""love"" + 0.008*""always"" + 0.008*""night"" + 0.007*""going"" + 0.007*""save"" + 0.007*""hard"" + 0.007*""left"""
2,3,"0.013*""love"" + 0.009*""believe"" + 0.008*""need"" + 0.008*""give"" + 0.007*""never"" + 0.007*""tonight"" + 0.007*""alright"" + 0.007*""close"" + 0.007*""nothing"" + 0.007*""call"""
3,4,"0.011*""right"" + 0.009*""people"" + 0.008*""hope"" + 0.008*""town"" + 0.008*""heaven"" + 0.008*""side"" + 0.008*""come"" + 0.007*""sleep"" + 0.007*""drive"" + 0.007*""something"""
4,5,"0.014*""baby"" + 0.011*""want"" + 0.009*""hand"" + 0.008*""afraid"" + 0.008*""love"" + 0.008*""take"" + 0.007*""break"" + 0.007*""hero"" + 0.007*""said"" + 0.007*""need"""
